cod_ibge,pop_total,pop_urbana_pct,perc_jovens_15_29,renda_per_capita,taxa_desemprego,taxa_analfabetismo_15,perc_esgoto_adequado,gini,idhm,idhm_renda,idhm_longevidade,idhm_educacao,perc_pobres,pib_per_capita,densidade_demografica,taxa_homicidios,alta_violencia
2312908,203023.0,87.6438,25.6439,1013.74,7.7663,11.67,74.7008,0.56,0.714,0.647,0.832,0.675,25.2,26573.984228387915,98.1511007631713,35.46396221117804,1
2313005,18179.0,49.3977,21.5908,788.81,2.6905,23.75,18.4522,0.51,0.625,0.565,0.754,0.574,40.69,16683.205896914023,11.836403827184206,44.00682105726388,1
2313104,30652.0,65.3204,21.5908,895.75,8.5861,15.65,18.6078,0.53,0.645,0.62,0.791,0.547,30.02,14700.280568967768,29.258225893129016,48.93644786637088,1
2313203,24815.0,56.9011,22.2648,688.17,3.1838,21.33,16.628,0.52,0.58,0.526,0.779,0.476,49.31,11374.047954866008,12.334835484162797,72.53677211364095,1
2313252,7529.0,41.5726,22.0215,767.47,11.2401,24.68,10.5975,0.54,0.576,0.529,0.751,0.482,49.69,11380.26298313189,18.242436136935783,26.563952716164167,1
2313302,61227.0,64.2772,23.1173,831.53,7.4831,18.8,26.5387,0.57,0.633,0.585,0.773,0.56,41.03,11626.177993368938,15.266225803604332,3.266532738824375,0
2313351,17154.0,37.8046,24.6007,554.86,6.1073,23.0,9.0844,0.52,0.584,0.517,0.742,0.52,51.38,7985.7759123236565,22.60954836260686,52.46589716684156,1
2313401,81506.0,67.2098,26.0815,844.1,5.4957,15.22,35.0745,0.61,0.657,0.628,0.768,0.587,34.54,21258.4349618433,89.58150382534322,58.891369960493705,1
2313500,58415.0,44.6837,24.0726,662.17,3.8028,16.35,4.8234,0.55,0.606,0.522,0.739,0.577,53.07,19090.028246169648,62.89799144203995,68.47556278353163,1
2313559,15412.0,62.7239,24.2928,565.11,4.252,17.33,1.3,0.54,0.606,0.508,0.76,0.576,54.19,8959.187645990138,78.15693254831561,45.419153906047235,1
2313609,32767.0,47.1969,23.603,785.04,3.0588,15.69,20.965,0.54,0.648,0.595,0.769,0.594,36.4,19594.28693502609,77.34030726527298,30.51850947599719,1
2313708,6871.0,56.4838,21.9619,629.05,25.0464,20.48,25.7689,0.55,0.591,0.535,0.778,0.497,50.85,10106.389171881821,26.10711096757034,14.553922282055012,1
2313757,17470.0,59.3818,24.5163,558.68,8.6103,19.45,10.0248,0.53,0.587,0.514,0.751,0.524,52.27,9891.07040641099,55.34663722449445,28.620492272467082,1
2313807,20189.0,75.1796,25.3059,661.25,4.5281,14.72,23.0348,0.54,0.639,0.564,0.76,0.608,41.37,14833.523205706078,195.10427337211775,24.76596166229135,1
2313906,13746.0,58.1842,25.1928,611.47,7.5726,22.64,21.8696,0.53,0.566,0.503,0.745,0.485,56.79,21694.09282700422,19.70235766100077,21.82453077258839,1
2313955,18105.0,75.0677,23.4079,702.29,5.9967,17.81,14.3021,0.52,0.611,0.575,0.728,0.545,40.41,20757.74647887324,101.01038278499657,44.186688760011045,1
2314003,38984.0,61.4072,22.4271,768.75,8.6439,19.76,37.6548,0.54,0.629,0.569,0.759,0.576,42.91,12007.515903960599,46.97003286842029,7.695464806074287,0
2314102,59712.0,31.4476,25.8558,548.18,7.1013,19.98,5.6805,0.6,0.571,0.521,0.753,0.475,57.51,10103.848472668811,45.55003776002929,18.421757770632368,1
2400109,10597.0,87.1001,20.2982,1023.87,2.6161,10.95,84.1732,0.49,0.679,0.633,0.779,0.634,20.79,13399.263942625272,17.41592792366377,28.309899028026802,1
2400208,56496.0,75.8124,23.1645,1026.89,10.3787,15.56,2.6312,0.53,0.661,0.641,0.795,0.568,22.16,25976.387708864346,43.34370075538459,38.940809968847354,1
2400307,10839.0,53.2983,24.0889,792.26,6.8758,19.65,36.342,0.53,0.585,0.56,0.713,0.502,40.0,12755.973798320878,18.81186228585214,55.35566011624688,1
2400406,2946.0,65.3428,23.5913,773.54,8.7512,16.91,0.8073,0.44,0.616,0.527,0.776,0.572,42.81,11728.445349626612,58.12485202430748,33.944331296673454,1
2400505,13640.0,72.9399,21.4223,767.82,9.8599,20.99,63.0242,0.53,0.606,0.581,0.779,0.491,39.4,11054.91202346041,35.7812725436445,7.331378299120234,0
2400604,4687.0,71.6876,21.3783,918.71,8.8753,18.51,7.5812,0.49,0.624,0.578,0.739,0.568,34.52,10680.819287390656,36.606319998750365,42.67121826328142,1
2400703,12484.0,72.693,22.8132,885.33,8.798,13.32,6.4371,0.47,0.672,0.647,0.8,0.585,16.86,49368.95225889138,65.247159417563,48.06151874399231,1
2400802,11632.0,88.3167,22.2576,913.59,6.5793,17.94,13.8263,0.51,0.624,0.606,0.756,0.53,29.17,15488.566024759284,15.685386106998282,8.59697386519945,0
2400901,6577.0,55.3292,21.5144,702.33,6.352,20.98,23.3558,0.51,0.578,0.554,0.76,0.458,42.55,9962.748973696214,26.856188520071704,45.61350159647256,1
2401008,36093.0,59.5905,21.7106,923.68,5.6711,16.34,4.8147,0.55,0.639,0.611,0.747,0.571,31.03,19659.934059235864,23.001683718404788,38.7886847865237,1
2401107,24093.0,82.0031,21.7532,1004.75,8.9753,8.37,33.3986,0.48,0.682,0.647,0.79,0.621,19.46,38848.1301622878,70.29342171676649,49.80699788320259,1
2401206,13251.0,64.8706,23.6661,714.09,12.7815,19.23,17.4178,0.53,0.606,0.587,0.725,0.523,36.12,29177.496038034864,114.81972497335518,22.639800769753226,1
2401305,9730.0,54.0391,24.296,716.29,5.3339,22.62,3.5571,0.49,0.665,0.654,0.808,0.56,18.1,10827.749229188079,10.921662607055866,0.0,0
2401404,8825.0,79.6034,22.9235,917.51,9.5183,13.78,4.6043,0.47,0.609,0.59,0.718,0.534,28.35,36830.59490084986,35.658870876501105,11.331444759206798,0
2401453,26913.0,69.2453,25.8388,816.94,5.3477,17.39,1.2063,0.42,0.574,0.562,0.756,0.446,27.97,27733.623156095568,32.594912563084286,44.58811726674841,1
2401503,3986.0,50.1004,22.6794,727.09,5.2533,19.63,4.1787,0.5,0.566,0.564,0.726,0.442,37.89,11506.27195183141,26.11612700326288,0.0,0
2401602,4807.0,41.398,24.6515,702.64,7.4645,17.11,1.2878,0.47,0.582,0.542,0.737,0.494,41.72,18395.881006864987,15.966439586938542,0.0,0
2401651,2306.0,59.3235,22.68,748.45,6.7164,17.55,8.4967,0.52,0.629,0.57,0.772,0.565,40.52,124273.20034692108,9.095965193930239,0.0,0
2401701,9952.0,79.3408,24.2062,760.67,9.5433,17.21,7.7858,0.54,0.584,0.583,0.743,0.46,38.16,10986.334405144695,81.55037489244889,10.04823151125402,0
2401800,12202.0,78.7658,23.1437,714.73,6.2244,17.86,28.711,0.49,0.592,0.585,0.722,0.492,33.96,11429.519750860514,198.21634529475787,73.7584002622521,1
2401859,6293.0,89.8459,23.693,765.49,4.733,17.91,27.3279,0.53,0.574,0.572,0.727,0.454,43.31,17825.520419513745,27.890423829847585,0.0,0
2401909,3268.0,80.7528,22.7356,744.88,8.2341,18.76,25.1429,0.49,0.587,0.553,0.734,0.499,41.66,18499.38800489596,12.511772858488326,91.79926560587515,1
2402006,61146.0,93.6087,21.3473,1387.38,3.8306,10.21,74.2874,0.56,0.71,0.703,0.824,0.619,12.1,22811.598469237564,49.76953124046157,22.896019363490662,1
2402105,10215.0,57.1806,22.9369,737.65,19.9918,15.84,41.0153,0.56,0.626,0.554,0.758,0.584,43.34,10471.36563876652,47.794616496745846,0.0,0
2402204,29668.0,88.3106,24.582,678.69,12.9088,17.8,2.7702,0.49,0.579,0.557,0.718,0.486,39.54,20415.026290953214,120.85463470273132,30.335715248752866,1
2402303,19727.0,70.259,21.8229,863.21,6.0278,17.75,11.4363,0.54,0.638,0.594,0.786,0.556,35.25,18941.400111522278,18.023952752337166,96.31469559486997,1
2402402,7992.0,82.5075,22.1471,1016.38,2.7446,8.43,42.9643,0.41,0.659,0.624,0.796,0.577,15.98,14811.31131131131,32.44717995355409,12.512512512512512,1
2402501,9714.0,51.9868,22.761,770.65,8.4223,14.85,26.8707,0.52,0.589,0.583,0.738,0.476,33.1,21715.87399629401,18.762421847385838,51.472102120650604,1
2402600,79115.0,67.4992,24.5415,749.64,10.3208,14.15,25.3695,0.51,0.616,0.599,0.774,0.505,31.29,12667.547241357517,109.14852698120133,18.959742147506795,1
2402709,11000.0,47.7182,22.2364,795.91,5.8187,17.56,23.5613,0.54,0.607,0.573,0.754,0.518,41.08,12764.545454545454,27.949071709695534,9.09090909090909,0
2402808,5117.0,57.0061,22.2787,623.76,5.1235,20.1,16.6224,0.55,0.587,0.545,0.778,0.476,46.48,10261.09048270471,27.548075887761915,19.54270080125073,1
2402907,4237.0,42.1289,23.6252,777.32,3.0581,24.91,3.5441,0.5,0.578,0.549,0.748,0.471,43.15,11367.949020533397,36.17070318169013,0.0,0
2403004,8005.0,84.6596,20.0999,984.82,6.1305,13.87,72.8202,0.42,0.654,0.602,0.748,0.621,20.57,15383.010618363523,27.059459824899438,12.492192379762647,1
2403103,41313.0,87.159,21.0757,1156.23,5.9539,12.32,73.9603,0.58,0.691,0.673,0.794,0.617,22.64,19466.608573572485,47.79666546730545,19.364364727809647,1
2403202,7044.0,38.5718,21.3089,730.16,13.4627,19.76,29.4558,0.49,0.621,0.567,0.747,0.566,37.37,11152.044293015333,61.93235270844141,42.58943781942079,1
2403251,252716.0,100.0,22.9056,1846.59,7.4684,4.7,16.1816,0.55,0.766,0.75,0.825,0.726,10.91,27087.157124994064,2037.933648371853,14.640940818943003,1
2403301,6016.0,56.9315,21.5426,783.97,11.0169,16.05,13.0521,0.47,0.629,0.589,0.787,0.536,31.52,10354.38829787234,47.84133472234372,0.0,0
2403400,5360.0,84.5149,22.9291,866.99,9.9261,15.49,45.5102,0.5,0.623,0.578,0.765,0.546,34.24,15294.029850746268,20.2275600505689,0.0,0
2403509,10620.0,50.725,24.209,705.54,14.8089,24.33,16.4464,0.54,0.558,0.549,0.748,0.423,46.01,9188.700564971752,78.18193864705493,18.832391713747647,1
2403608,61635.0,87.4828,23.5467,910.25,9.1849,6.96,5.5591,0.54,0.66,0.64,0.808,0.555,23.67,9254.77407317271,438.2497031406651,25.959276385170764,1
2403707,5944.0,73.0316,20.5081,860.07,4.4118,16.08,0.7752,0.48,0.636,0.582,0.768,0.575,32.1,29243.77523553163,20.34383267676785,16.823687752355315,1
2403756,2938.0,86.6576,20.5922,820.99,3.1904,20.7,3.2289,0.55,0.597,0.565,0.727,0.519,39.83,13297.821647379169,9.106463171206467,0.0,0
2403806,10196.0,71.1063,21.4594,884.77,8.3814,16.38,63.4197,0.49,0.642,0.611,0.775,0.56,26.34,11817.575519811691,20.07513408362408,29.423303256178897,1
2403905,2700.0,63.1481,20.7037,823.81,6.9412,17.64,13.8804,0.5,0.606,0.582,0.732,0.523,33.49,12132.592592592593,14.87128080282885,0.0,0
2404002,4122.0,69.6507,20.524,794.96,1.455,19.42,0.9156,0.47,0.597,0.565,0.737,0.512,35.42,10895.4391072295,65.14009387000426,48.5201358563804,1
2404101,2104.0,60.5989,23.7643,993.68,0.4314,16.78,1.4423,0.57,0.564,0.578,0.723,0.429,39.6,77288.97338403043,6.174270546910077,0.0,0
2404200,26741.0,81.1226,25.2234,825.49,6.7764,14.71,38.4162,0.55,0.638,0.619,0.783,0.537,29.09,20439.400172020494,139.07394983331514,29.91660745671441,1
2404309,11938.0,56.0395,22.4242,792.12,9.4946,14.61,0.4185,0.49,0.592,0.564,0.759,0.485,36.91,32355.419668286144,10.761159587509917,50.259674987435076,1
2404408,9924.0,72.8839,21.584,875.5,2.4272,15.07,1.5362,0.49,0.664,0.633,0.79,0.585,19.85,15952.035469568722,79.68652138303169,40.306328093510686,1
2404507,15295.0,81.4122,24.2236,840.99,9.7016,14.69,27.754,0.51,0.626,0.632,0.769,0.505,23.79,133516.37790127491,59.21248746646432,26.15233736515201,1
2404606,11615.0,13.1985,24.9247,602.87,10.1494,23.02,13.2972,0.51,0.55,0.521,0.766,0.418,46.4,12115.19586741283,37.224223467124745,25.82866982350409,1
2404705,14131.0,49.5153,24.3507,767.65,8.953,18.95,1.1854,0.48,0.603,0.568,0.744,0.518,34.99,13905.45608944873,37.75868749081484,35.38320005661312,1
2404804,2035.0,92.629,20.0,929.94,2.9052,13.58,77.0914,0.4,0.679,0.627,0.788,0.633,15.35,17164.127764127763,15.979834783428087,0.0,0
2404853,7292.0,85.4772,23.7658,820.66,6.1902,15.25,4.4621,0.42,0.624,0.586,0.769,0.539,24.86,13637.410861217773,35.81110281695675,95.99561162918266,1
2404903,5320.0,82.5376,20.7331,705.31,4.2816,17.97,23.5263,0.48,0.614,0.588,0.727,0.542,30.66,13868.609022556391,39.990678864324856,56.390977443609025,1
2405009,7834.0,82.3589,22.9768,714.44,4.4789,19.75,25.9084,0.48,0.604,0.559,0.773,0.509,39.31,11027.444472810825,143.5824123458148,0.0,0
2405108,6562.0,60.0274,25.0686,762.69,10.0921,20.21,1.3384,0.53,0.569,0.561,0.709,0.462,41.64,15457.025297165499,14.820871183546618,15.239256324291373,1
2405207,4746.0,77.0544,21.6814,822.98,2.1825,21.18,30.8241,0.47,0.615,0.567,0.776,0.529,36.84,17803.834808259588,15.640241491128629,21.07037505267594,1
2405306,9051.0,45.4314,24.1631,683.18,13.7395,23.83,16.0796,0.53,0.574,0.511,0.771,0.481,55.65,9380.068500718153,54.18397768225955,66.29101756711965,1
2405405,5117.0,80.2423,23.6271,600.23,18.1913,23.72,41.5541,0.51,0.569,0.528,0.726,0.48,48.65,10073.675982020715,27.075506640562992,0.0,0
2405504,2437.0,37.0127,22.2815,735.11,2.9151,19.91,0.6289,0.53,0.565,0.557,0.74,0.437,43.62,26422.24045958145,9.59403492748374,0.0,0
2405603,13977.0,83.1008,22.9663,822.69,5.0057,17.42,26.1588,0.42,0.603,0.59,0.792,0.469,22.22,15261.715675753023,42.28663056303513,14.309222293768334,1
2405702,11655.0,84.1699,19.245,1184.5,2.3007,14.23,72.7558,0.5,0.663,0.647,0.772,0.584,17.42,17845.645645645647,31.70177752995417,8.58000858000858,0
2405801,33290.0,67.7711,25.6353,758.0,9.5547,20.02,31.4903,0.56,0.595,0.6,0.724,0.484,35.99,38144.57795133674,46.56132906089897,27.035145689396217,1
2405900,2076.0,63.2948,22.158,669.87,3.2103,19.97,19.3634,0.55,0.53,0.495,0.771,0.39,56.29,13483.140655105974,23.54462250348746,48.16955684007707,1
2406007,5803.0,53.1794,21.5923,869.82,9.2849,19.47,7.5163,0.47,0.608,0.583,0.788,0.489,31.13,11616.922281578494,49.33055638202916,17.232465965879715,1
2406106,17793.0,66.1608,20.9914,812.37,14.7261,19.76,37.9767,0.46,0.601,0.583,0.755,0.492,29.48,17750.688472995,19.05582984374498,5.620187714269657,0
2406155,3739.0,22.4926,24.4183,716.6,8.0769,18.93,0.3213,0.44,0.595,0.552,0.775,0.492,36.66,11272.265311580637,83.75708429470666,0.0,0
2406205,6654.0,70.3036,25.2179,691.84,2.583,20.56,1.0023,0.54,0.601,0.58,0.739,0.507,41.93,10645.776976254885,63.940806226877434,0.0,0
2406304,7338.0,29.3268,25.2794,552.73,3.578,28.36,0.1165,0.52,0.553,0.529,0.734,0.436,49.61,11090.351594439902,62.20172754320977,40.88307440719542,1
2406403,2567.0,69.887,23.0619,815.39,9.7416,15.52,0.5754,0.42,0.589,0.566,0.789,0.458,33.11,14896.76665368134,23.000349440447284,0.0,0
2406502,15573.0,48.3979,23.3674,787.33,8.0628,17.07,23.0513,0.5,0.585,0.542,0.764,0.483,44.26,17275.541000449495,88.33138591734638,0.0,0
2406601,8319.0,68.001,24.8347,692.89,6.206,20.76,0.531,0.54,0.582,0.551,0.771,0.464,43.02,11336.819329246304,105.13345465574766,48.08270224786633,1
2406700,9866.0,80.4581,23.505,860.33,8.0399,17.59,57.2719,0.49,0.624,0.578,0.756,0.557,33.77,16818.163389418205,14.581171873383525,10.135819987837015,0
2406809,4787.0,51.2847,21.8926,785.09,15.7935,19.83,29.8595,0.45,0.625,0.559,0.769,0.568,36.87,10777.73135575517,36.763407085422884,0.0,0
2406908,3490.0,66.0172,22.1203,780.38,12.4685,18.87,56.9167,0.62,0.646,0.624,0.785,0.551,37.17,14759.025787965616,112.83178688047589,0.0,0
2407005,9070.0,71.6869,22.4917,751.13,8.277,19.18,9.7602,0.55,0.608,0.545,0.776,0.531,46.87,9683.020948180816,54.42936185023824,22.050716648291072,1
2407104,82249.0,77.4842,23.1383,850.48,7.3373,13.75,10.3335,0.5,0.64,0.613,0.784,0.545,26.57,22226.92069204489,161.2434619637242,46.201169619083515,1
2407203,27369.0,80.1893,21.1663,974.59,9.2594,13.14,58.6993,0.5,0.665,0.65,0.792,0.572,18.75,40597.68351054112,35.30108267488024,18.268844312908765,1
2407252,3924.0,84.4292,21.2538,774.51,11.2172,20.25,25.0558,0.51,0.617,0.573,0.774,0.529,37.65,12233.180428134556,122.73622970817303,76.45259938837921,1
2407302,7896.0,62.9053,22.3278,714.94,6.3056,22.17,29.5713,0.52,0.609,0.571,0.776,0.51,38.87,10497.5937183384,22.839886494789,50.658561296859176,1
2407401,8179.0,74.0188,20.088,888.12,9.0068,13.14,2.3978,0.49,0.622,0.58,0.772,0.538,34.34,13228.26751436606,48.26393806354152,0.0,0
2407500,10255.0,70.6387,25.2072,770.28,9.2897,16.83,0.9975,0.52,0.608,0.582,0.764,0.506,38.32,13153.778644563628,77.61354433924423,39.005363237445145,1
2407609,4274.0,90.1731,24.3332,907.34,8.0749,19.19,27.4441,0.44,0.644,0.608,0.779,0.565,22.22,12992.278895648105,29.9702681476495,0.0,0
2407708,11444.0,81.4051,23.4359,708.38,22.5323,19.37,0.8751,0.53,0.557,0.553,0.7,0.447,44.68,11384.306186648026,139.1977035541392,61.1674239776302,1
2407807,23031.0,55.7944,25.0923,743.36,10.0488,18.34,10.5352,0.52,0.609,0.578,0.77,0.507,38.34,11786.331466284573,109.01784066004289,34.735790890538844,1
2407906,2276.0,65.9051,23.2865,652.71,12.5418,19.15,39.5729,0.48,0.598,0.56,0.752,0.509,37.98,14220.562390158173,31.634837239040394,0.0,0
2408003,264577.0,92.7254,22.4921,1397.73,6.4187,8.36,53.6689,0.52,0.72,0.694,0.811,0.663,12.81,30508.014680036435,126.02901682152532,51.402805232503205,1
2408102,751300.0,100.0,22.1008,2049.37,8.3929,5.68,45.2854,0.61,0.763,0.768,0.835,0.694,10.5,32192.38519898842,4488.0257585080135,25.2894982031146,1
2408201,31942.0,84.4875,25.5275,849.24,8.0991,12.3,4.5824,0.53,0.622,0.601,0.773,0.518,34.43,14861.81203431219,103.80249513354717,65.74416129234237,1
2408300,34269.0,67.3553,23.7795,796.06,6.939,19.54,39.6908,0.52,0.629,0.589,0.788,0.537,35.8,16355.74425865943,123.57249232832946,67.11605240888267,1
2408409,3905.0,80.3073,21.1012,779.49,15.8659,23.13,13.7241,0.49,0.665,0.654,0.808,0.56,18.1,12172.087067861716,28.6305015653296,0.0,0
2408508,4913.0,74.0688,19.0108,1010.77,2.3062,16.02,57.7966,0.43,0.645,0.61,0.789,0.558,22.67,12559.128841848158,19.40286718534023,61.06248727864848,1
2408607,3934.0,60.9812,20.9456,792.64,8.5521,19.62,3.6293,0.49,0.589,0.532,0.776,0.496,43.95,11166.751398068123,48.33517631158619,0.0,0
2408706,3579.0,88.4884,21.7379,867.89,3.255,22.06,30.3178,0.46,0.603,0.582,0.721,0.522,29.79,15438.949427214306,9.339429144029184,55.88153115395362,1
2408805,4801.0,66.632,26.0362,692.93,4.6385,22.11,44.7051,0.52,0.549,0.543,0.719,0.424,47.58,126273.48469068944,20.782919998095295,20.828993959591752,1
2408904,21499.0,84.6923,21.2242,1039.24,5.0784,12.0,74.4261,0.45,0.676,0.625,0.802,0.617,17.84,17160.053955997955,41.86700473411268,18.60551653565282,1
2408953,10351.0,60.3517,25.0797,688.26,3.5563,16.54,2.3977,0.52,0.569,0.546,0.738,0.457,46.86,17929.66863105014,68.50566192578277,9.660902328277462,0
2409100,10896.0,68.1535,22.4394,741.29,4.3918,18.8,53.7853,0.51,0.606,0.565,0.763,0.516,41.09,13979.625550660792,247.04682008842536,27.533039647577095,1
2409209,3115.0,58.4591,23.0498,744.56,8.7362,17.62,2.0427,0.41,0.589,0.547,0.747,0.501,32.8,14808.346709470305,75.57927938857212,0.0,0
2409308,11007.0,87.1536,22.7673,832.72,9.6316,17.8,16.1042,0.52,0.618,0.599,0.768,0.513,32.52,14619.0605978014,34.490106067964966,36.34051058417371,1
2409332,4847.0,67.9596,25.1083,756.95,3.7313,19.9,6.7485,0.45,0.59,0.554,0.779,0.477,36.95,16098.82401485455,22.074964703739127,20.631318341242007,1
2409407,30479.0,91.8993,23.7803,1254.99,5.5788,10.66,48.7658,0.54,0.678,0.666,0.803,0.584,19.54,23272.679549853998,117.24541177647244,6.5618950752977465,0
2409506,3618.0,36.7606,25.539,865.04,9.5442,18.41,0.8234,0.48,0.559,0.526,0.773,0.43,47.63,81062.18905472636,16.35867918812481,0.0,0
2409605,2441.0,43.179,23.8017,756.32,5.9744,20.87,1.6667,0.56,0.558,0.53,0.752,0.435,52.53,14799.672265464973,8.274997033747479,0.0,0
2409704,6242.0,58.5389,23.1496,764.88,6.639,21.52,40.4554,0.52,0.583,0.577,0.788,0.435,35.73,12815.44376802307,6.551526887814811,16.020506247997435,1
2409803,13824.0,55.013,22.7358,697.64,8.6856,18.81,35.5205,0.51,0.568,0.562,0.738,0.442,40.74,12558.955439814816,71.73547543433588,65.10416666666666,1
2409902,12278.0,81.5931,23.0086,903.44,4.7958,15.15,63.3856,0.55,0.631,0.633,0.753,0.526,25.5,61694.982896237176,29.293524551638246,32.57859586251832,1
2410009,2965.0,72.0742,21.113,753.42,9.7946,21.23,52.9187,0.47,0.614,0.566,0.777,0.527,35.11,14107.588532883643,35.85681460877978,0.0,0
2410108,12390.0,57.3931,25.23,657.73,10.855,21.12,14.8139,0.56,0.587,0.562,0.766,0.471,44.06,10642.372881355932,53.77580826472107,16.142050040355127,1
2410207,7601.0,59.3211,20.1816,910.62,6.4671,16.55,0.595,0.52,0.621,0.581,0.754,0.547,36.04,10384.554663860019,69.06609482617624,0.0,0
2410256,5228.0,54.8967,24.9809,666.78,2.2966,23.73,2.1301,0.55,0.59,0.558,0.732,0.504,47.11,28590.474368783474,14.472493127780377,153.0221882172915,1
2410306,10125.0,56.1383,26.1037,632.55,12.4509,23.19,31.0377,0.49,0.665,0.654,0.808,0.56,18.1,10795.654320987655,44.01484984958876,9.876543209876543,0
2410405,9362.0,39.6176,24.9092,619.44,9.8567,18.71,2.8411,0.53,0.567,0.516,0.774,0.456,54.16,18097.415082247382,18.56456749435845,0.0,0
2410504,5432.0,61.1009,22.662,890.46,9.636,16.14,1.5434,0.45,0.608,0.588,0.737,0.518,29.99,9806.885125184095,69.43539006276285,36.81885125184094,1
2410603,2934.0,68.4731,21.1656,762.21,10.122,17.51,0.3738,0.49,0.654,0.583,0.789,0.607,34.67,14809.134287661895,29.31859742388057,0.0,0
2410702,2701.0,88.5228,22.5472,662.16,3.1034,24.33,43.9914,0.47,0.584,0.545,0.751,0.487,39.06,13886.338393187709,21.230437892519433,0.0,0
2410801,4127.0,43.8818,21.0807,708.26,6.3508,18.15,7.7832,0.5,0.591,0.545,0.776,0.489,42.55,10543.251756724012,32.215509031583224,0.0,0
2410900,7389.0,63.8246,26.553,761.66,10.8062,18.21,52.0682,0.54,0.592,0.561,0.767,0.481,44.06,26005.68412505075,28.107133483207615,0.0,0
2411007,4242.0,85.6436,22.9609,589.27,1.6369,21.24,59.8814,0.46,0.604,0.561,0.758,0.519,38.54,13953.795379537954,27.39602169981917,188.5902876001886,1
2411056,5382.0,87.4582,23.1884,965.37,2.5306,13.97,3.5269,0.55,0.635,0.627,0.769,0.53,25.79,21371.60906726124,31.77752192011336,55.74136008918617,1
2411106,3206.0,55.864,24.7349,690.88,6.7442,21.23,1.1927,0.51,0.605,0.548,0.78,0.517,45.02,39542.108546475356,25.48307354799736,0.0,0
2411205,37313.0,85.7476,23.6138,962.17,7.6238,16.19,79.6496,0.52,0.635,0.597,0.761,0.564,34.56,16590.35724814408,59.76237915548181,48.240559590491245,1
2411403,12456.0,50.4255,19.1073,707.32,9.5568,22.17,47.6095,0.55,0.591,0.559,0.767,0.482,43.45,11804.51188182402,8.757843106924996,24.084778420038536,1
2411429,2696.0,72.1439,20.3635,1041.01,5.2814,10.0,69.5983,0.41,0.642,0.595,0.767,0.58,24.2,13484.050445103858,14.309750906301918,0.0,0
2411502,22177.0,64.1205,24.2819,756.25,6.1084,20.67,28.7107,0.57,0.62,0.595,0.782,0.512,38.2,13641.745953014384,73.65767465341668,13.527528520539295,1
