cod_ibge,pop_total,pop_urbana_pct,perc_jovens_15_29,renda_per_capita,taxa_desemprego,taxa_analfabetismo_15,perc_esgoto_adequado
2802908,103440.0,83.6572,25.1257,1080.72,5.0654,14.0,77.1582
2803005,40678.0,59.3195,25.6011,682.43,5.6955,20.83,53.6829
2803104,4745.0,56.7123,21.4542,772.31,2.3502,23.48,29.5243
2803203,34411.0,47.8306,23.6901,663.07,11.0923,15.67,20.6831
2803302,16209.0,64.6616,23.0489,816.67,10.6731,13.86,12.1852
2803401,13407.0,34.1314,24.3604,715.33,10.0569,21.01,13.9016
2803500,101579.0,74.2713,24.065,928.75,8.5534,16.45,26.8348
2803609,23975.0,92.9468,24.6882,752.52,12.2613,13.09,49.6234
2803708,6838.0,54.8552,23.6326,859.09,3.1696,18.02,35.3982
2803807,3579.0,40.0671,23.5261,747.74,4.0606,14.66,16.0401
2803906,11533.0,52.1807,22.3966,779.87,5.6306,17.21,32.4473
2804003,15719.0,88.6252,24.0601,770.84,12.9011,11.33,60.1028
2804102,11050.0,47.6923,22.5611,796.8,4.5218,17.42,51.3321
2804201,14336.0,63.9648,26.4509,727.55,14.3429,22.76,49.5638
2804300,7822.0,46.5098,23.1015,740.68,7.8603,18.37,4.8649
2804409,16426.0,52.6969,22.5496,761.43,6.6002,17.86,18.3453
2804458,9232.0,50.13,23.0069,812.94,17.3369,21.63,55.0355
2804508,41212.0,69.8146,25.4101,879.22,8.1466,16.79,58.4564
2804607,24996.0,76.1042,24.2359,760.07,9.3668,17.6,17.4827
2804706,6268.0,55.8232,22.8941,814.61,5.9208,19.88,19.8307
2804805,192330.0,98.5733,25.0757,822.63,11.7806,7.09,60.5836
2804904,12502.0,39.9696,23.6682,588.41,8.7272,21.76,5.0597
2805000,2778.0,45.4644,22.5702,631.36,9.7938,16.02,26.2278
2805109,7396.0,76.6901,24.5403,745.96,13.5012,21.77,4.0641
2805208,5677.0,64.8406,23.146,677.94,15.0943,18.92,26.7258
2805307,7913.0,58.7009,23.4551,750.38,11.5789,13.63,26.7402
2805406,33439.0,44.2836,26.1132,632.67,8.7409,23.21,29.8931
2805505,21794.0,59.8743,22.9696,757.03,18.1454,19.51,55.0116
2805604,26576.0,48.1525,23.969,616.69,5.6099,21.84,43.1003
2805703,26618.0,85.0552,22.6125,941.63,10.5489,11.9,73.2876
2805802,18313.0,40.119,24.7256,671.74,6.3871,23.36,16.021
2805901,8748.0,84.1107,24.6228,688.58,8.145,10.74,73.4636
2806008,17033.0,74.0269,22.7089,883.07,4.9194,18.98,67.3407
2806107,9295.0,87.4018,24.0129,753.63,13.8846,10.12,55.432
2806206,20279.0,49.6671,22.6096,798.99,9.2566,17.44,7.9378
2806305,13616.0,23.7147,25.6096,571.88,6.4224,21.82,16.2198
2806404,7346.0,61.7343,23.7544,717.52,7.9769,14.5,3.6771
2806503,3937.0,56.1087,24.4348,578.91,8.8258,18.13,35.8242
2806602,11092.0,71.4569,22.3945,767.22,17.1558,13.75,15.3258
2806701,95612.0,88.2515,24.8891,1124.93,8.2543,7.59,47.6182
2806800,10327.0,55.3501,23.4725,729.31,3.2661,19.63,13.0615
2806909,3243.0,72.8955,22.7875,776.93,4.2088,19.46,18.4764
2807006,3434.0,54.1351,22.9179,734.03,11.2436,22.81,49.1803
2807105,42578.0,53.9927,24.3553,850.37,9.9918,17.58,45.485
2807204,7834.0,48.8639,23.5895,759.73,13.718,14.24,19.2762
2807303,3274.0,58.8882,23.427,692.33,7.758,18.19,30.1701
2807402,50905.0,74.5605,24.6204,881.15,8.8916,19.11,76.4459
2807501,12012.0,53.2884,22.9187,552.13,8.9129,24.53,23.121
2807600,23917.0,81.8163,24.9906,743.59,7.0453,15.14,3.4158
2900108,7301.0,48.692,16.9703,901.48,7.5464,17.81,24.6877
2900207,17639.0,55.8875,25.2849,600.78,6.229,18.94,53.3814
2900306,13795.0,75.0054,23.1606,706.63,4.5922,15.24,0.1888
2900355,14201.0,50.4612,23.8152,739.27,15.4665,25.74,40.9065
2900405,14497.0,40.9533,21.6114,700.83,8.0494,20.43,4.754
2900504,10604.0,21.539,22.7744,765.89,2.5212,23.24,0.354
2900603,4447.0,58.3989,21.4752,756.71,3.5762,20.59,68.5923
2900702,151055.0,87.7224,21.5862,1072.99,10.0415,6.24,63.7726
2900801,24530.0,52.4134,21.5573,747.65,3.3128,17.48,27.4351
2900900,5218.0,84.8984,18.4745,912.36,5.9442,19.42,80.439
2901007,36521.0,76.8407,23.8301,839.32,10.4813,13.11,29.9435
2901106,24138.0,82.5503,21.5221,840.69,11.8375,9.05,7.5465
2901155,15137.0,77.4592,23.4525,674.14,4.578,16.51,1.2821
2901205,25438.0,25.6506,20.8468,718.55,6.5119,22.54,11.0423
2901304,13080.0,61.8884,23.815,758.2,13.2884,19.23,16.4983
2901353,15012.0,44.3778,22.3088,796.26,9.291,19.07,37.8124
2901403,13732.0,46.7885,21.8104,823.95,5.2908,16.21,0.4839
2901502,11031.0,43.0514,22.4096,720.44,11.5278,15.88,26.9206
2901601,14206.0,60.3196,22.7228,832.0,15.8484,16.72,60.5486
2901700,11146.0,34.4698,23.7843,702.92,12.3657,20.25,11.3147
2901809,10862.0,51.4086,22.2979,750.04,5.7519,14.64,7.1026
2901908,15922.0,56.2178,22.9305,710.49,4.6866,20.04,0.726
2901957,6913.0,74.5552,22.2624,836.77,3.8828,20.37,42.7481
2902005,13936.0,32.8932,21.0677,757.68,4.582,20.76,1.3675
2902054,11557.0,52.903,25.4218,725.59,12.8056,15.28,6.8011
2902104,48294.0,48.5216,24.7753,691.84,11.0658,23.99,33.8745
2902203,9833.0,56.6765,22.7601,803.04,12.4633,15.33,10.1088
2902252,10191.0,53.2431,23.5698,691.76,5.0913,23.27,30.049
2902302,8677.0,63.0172,23.2338,639.58,4.6422,18.38,28.8375
2902401,11179.0,86.1526,22.4528,745.63,4.5224,19.96,55.2658
2902500,13614.0,28.4193,23.1012,700.24,2.4429,20.96,0.2491
2902609,18220.0,44.4402,22.7827,708.86,14.2905,18.79,34.9307
2902658,11958.0,36.9293,22.7212,707.64,6.6315,19.57,3.3291
2902708,51092.0,48.1739,25.1664,621.14,9.3483,18.13,31.7007
2902807,26026.0,54.1612,24.4871,796.07,10.0822,14.38,48.3609
2902906,36539.0,68.4118,23.4024,784.48,9.4679,19.64,20.7259
2903003,13836.0,56.606,21.6175,879.61,8.3692,10.22,0.3172
2903102,5775.0,67.6017,20.9177,810.44,5.8031,23.69,53.0593
2903201,159734.0,90.1142,25.215,1339.99,5.2108,7.12,75.6678
2903235,13453.0,55.8834,23.1473,708.95,5.1975,11.26,1.0952
2903276,15203.0,46.8855,22.8113,762.9,10.1189,14.81,30.3129
2903300,5833.0,82.1704,20.5897,860.67,6.9083,17.41,80.9991
2903409,20121.0,81.989,22.3548,837.51,6.5021,16.93,52.3764
2903508,18412.0,55.9744,22.0454,746.56,6.9977,18.94,1.2891
2903607,15146.0,27.3736,22.1841,680.46,9.3938,19.47,20.698
2903706,13690.0,53.6231,22.0672,705.02,8.1695,24.82,31.6836
2903805,16873.0,45.961,22.1893,618.24,15.6321,21.31,4.8608
2903904,65550.0,73.0908,24.6011,916.66,7.0738,11.61,48.6501
2903953,9730.0,35.3032,23.7924,655.08,12.6305,21.33,0.1577
2904001,13622.0,47.1443,21.847,761.38,7.7621,13.78,0.968
2904050,15844.0,50.8962,26.8493,704.84,7.4779,12.31,1.0161
2904100,19322.0,36.5956,21.8559,675.66,8.6822,19.91,4.3114
2904209,11024.0,43.6865,23.3763,709.0,8.9986,20.2,31.8394
2904308,12943.0,68.1527,22.3519,708.98,8.3468,20.05,29.2513
2904407,9108.0,21.3109,19.0272,739.06,15.6525,19.56,0.2508
2904506,11765.0,32.1972,20.493,729.3,5.7727,10.42,19.92
2904605,70510.0,74.1115,21.543,1024.01,7.4386,10.61,61.4225
2904704,14804.0,88.5301,19.873,880.8,6.88,16.0,71.3237
2904753,19589.0,41.7683,24.9119,511.72,16.3743,19.42,6.6271
2904803,6205.0,70.4432,20.6769,779.57,4.2728,20.79,69.3333
2904852,16559.0,31.9886,25.5631,631.12,13.8357,18.37,6.6384
2904902,29250.0,68.3556,22.9128,913.46,7.6423,11.6,52.6311
2905008,22462.0,67.4161,21.7122,1019.26,5.996,11.55,17.0563
2905107,10384.0,48.6036,23.8155,806.57,10.7788,18.64,14.0853
2905156,11266.0,32.7002,22.0664,696.7,20.4405,22.49,14.3519
2905206,52012.0,63.395,22.7563,989.14,8.2853,14.74,36.0199
2905305,17466.0,68.9797,24.1727,661.74,7.181,14.62,4.902
2905404,17761.0,84.2633,25.2182,995.96,4.9005,9.89,35.9351
2905503,13080.0,58.0428,23.7385,620.16,6.224,19.35,15.6177
2905602,22579.0,88.476,22.4235,956.88,7.827,15.66,70.2944
2905701,300372.0,97.8547,22.0407,1177.89,10.4269,4.98,68.0203
2905800,30469.0,53.1688,23.5584,760.25,5.5857,18.61,35.9724
2905909,30671.0,31.101,22.386,658.13,7.9868,18.91,0.4359
2906006,71377.0,57.0856,24.2333,749.39,6.3442,16.69,14.3657
2906105,10225.0,38.4743,23.423,628.47,6.8493,19.91,28.3641
2906204,24206.0,59.824,23.9651,634.87,8.2817,13.07,2.3242
2906303,32683.0,76.8136,21.3811,832.49,3.1503,14.9,52.6338
2906402,7772.0,44.0813,21.5131,735.08,13.5428,16.52,0.3965
2906501,72382.0,91.5255,21.381,845.21,16.0339,6.95,73.4919
2906600,13016.0,59.5882,19.5836,751.74,4.6142,17.26,0.7814
2906709,25247.0,75.1456,21.4917,733.66,5.9047,18.8,7.4128
2906808,37439.0,39.133,25.177,669.08,9.9644,19.35,31.9862
2906824,16105.0,63.6635,22.6451,711.38,9.2597,16.69,25.101
2906857,10744.0,52.1873,19.583,809.2,10.6294,20.18,39.5683
2906873,33235.0,85.0549,23.3639,850.17,8.1417,13.83,11.7843
2906899,9940.0,29.5372,20.0101,737.4,7.2524,24.44,6.7826
2906907,20580.0,74.1642,22.7405,896.46,5.9686,17.35,29.7312
2907004,8365.0,74.8715,25.4991,629.76,14.7274,14.87,4.3186
2907103,28869.0,61.1902,24.0188,671.34,7.8036,17.55,32.6741
2907202,72086.0,63.6781,24.4652,685.09,4.8773,15.67,36.8192
2907301,24712.0,63.8678,22.483,819.29,7.9906,15.9,60.4296
2907400,3434.0,32.7897,19.0157,750.89,5.8632,22.78,2.0481
2907509,48148.0,85.6193,20.5138,952.59,12.9717,7.43,73.0878
2907558,8841.0,31.8968,21.0497,653.61,4.7289,23.36,21.592
2907608,16348.0,50.0673,21.758,735.38,9.0329,13.52,0.9431
2907707,10579.0,54.5609,24.2745,660.51,7.7849,16.68,31.9228
2907806,30907.0,67.2437,21.8527,845.53,6.4471,22.57,52.0648
2907905,17230.0,70.8183,23.3894,831.75,9.3439,16.07,1.5234
2908002,17333.0,92.246,19.9158,846.49,8.2664,17.79,85.3325
2908101,19151.0,53.5794,23.816,722.49,5.1545,20.99,1.2708
2908200,20800.0,66.5481,23.7644,770.78,12.199,11.54,8.7823
2908309,15794.0,47.3471,20.9067,864.35,8.8824,13.31,11.2639
2908408,67825.0,65.9418,22.5684,854.96,7.5479,13.16,33.1279
2908507,35308.0,93.5624,22.4708,1009.81,8.1219,8.66,6.0802
2908606,23654.0,60.8438,26.3507,674.79,12.6198,12.65,16.224
2908705,17053.0,47.4638,20.0317,801.3,13.0542,17.88,5.1404
2908804,4333.0,60.5354,21.394,781.32,11.9897,16.44,0.7905
2908903,26692.0,44.459,23.419,850.84,10.2432,13.75,2.631
2909000,7546.0,34.6541,19.2022,816.33,7.9282,20.76,4.9261
2909109,13990.0,62.609,20.2859,757.51,10.8928,18.98,0.5816
2909208,17056.0,51.8351,24.9883,704.02,5.7286,30.34,35.0979
2909307,32457.0,52.7344,22.6115,930.61,6.2964,18.14,8.7161
2909406,13063.0,51.9253,22.5446,621.91,8.8872,22.47,0.3174
2909505,4415.0,67.7237,20.7475,723.17,15.5371,17.71,61.3342
2909604,19729.0,56.678,22.3073,673.53,7.6735,22.53,1.6233
2909703,13993.0,40.5703,23.0615,778.03,7.1191,20.73,0.3422
2909802,60348.0,78.3241,21.5334,1167.93,9.5554,6.74,55.0953
2909901,34180.0,52.1123,24.1194,646.06,6.4062,15.73,36.2189
2910008,10820.0,61.0074,21.8207,730.32,10.1442,24.85,52.3332
2910057,71485.0,97.5953,22.4816,901.27,15.0052,5.6,57.1368
2910107,11884.0,22.0212,21.55,760.0,12.4706,17.06,3.3316
2910206,4407.0,50.5106,21.3751,764.82,9.0017,14.9,7.0165
2910305,7808.0,44.4672,18.7756,744.89,7.4941,14.55,0.6036
2910404,19107.0,59.8681,22.5362,611.21,6.765,23.75,44.1372
2910503,38098.0,74.353,24.1482,828.08,9.3736,10.74,9.6965
2910602,32554.0,69.7702,25.7818,760.79,11.4239,13.37,1.5798
2910701,61456.0,52.4701,22.6683,819.62,6.8031,21.11,20.5985
2910727,113710.0,93.9768,23.0059,1253.64,6.6061,10.3,30.023
2910750,17895.0,44.6773,22.7214,718.87,6.4585,23.49,42.6702
2910776,5631.0,64.873,19.8011,731.17,10.7307,20.5,0.2024
2910800,616272.0,93.8037,23.1068,1209.69,8.6524,6.01,64.626
2910859,17897.0,56.4787,23.4285,690.18,9.8819,14.04,23.1934
2910909,4873.0,86.0045,21.773,829.88,4.3911,15.33,83.4444
2911006,11059.0,75.4589,20.4539,817.95,13.4871,21.13,69.2128
2911105,25899.0,66.1763,25.5261,860.52,5.4859,18.32,7.5092
2911204,32178.0,83.6192,22.7391,910.6,4.4887,14.96,67.877
2911253,4360.0,68.7615,20.4128,878.17,5.7352,18.29,4.5181
2911303,10884.0,53.3535,22.8501,715.0,9.7928,16.53,16.0504
2911402,15524.0,31.0165,20.8902,722.37,2.6204,19.34,23.2618
2911501,5555.0,71.3951,21.6562,733.31,7.1723,17.98,70.1913
2911600,20605.0,45.62,22.3198,814.42,11.7432,12.6,1.1857
2911659,8050.0,30.1739,20.8075,803.95,11.93,19.65,0.4332
2911709,87817.0,83.6364,22.318,1201.16,6.5319,10.83,60.4233
2911808,19049.0,62.1135,20.2163,822.2,7.4587,25.91,52.7333
2911857,12309.0,49.8091,23.9906,748.53,7.2782,24.27,10.3371
2911907,24607.0,79.3189,22.3595,765.53,11.5659,19.27,35.4097
2912004,10429.0,49.4774,19.7238,917.13,8.709,14.13,0.5098
2912103,21665.0,92.7671,21.5232,1006.71,9.1786,14.27,69.1956
2912202,20785.0,65.706,26.0909,808.75,1.2287,10.76,18.4636
2912301,13934.0,82.0439,20.554,914.5,9.1993,17.26,68.9123
2912400,16603.0,67.1565,20.9119,713.13,3.0107,14.34,1.0311
2912509,13863.0,44.4997,23.5447,783.29,5.2621,20.69,1.1777
2912608,3725.0,68.6443,22.5235,655.52,9.9345,18.27,4.8989
2912707,25344.0,55.1886,25.4143,671.17,7.3546,21.03,50.1854
2912806,8896.0,64.8494,21.549,1036.38,2.0444,14.62,50.4505
2912905,18792.0,83.4451,19.5615,784.17,7.9972,21.8,68.4652
2913002,14637.0,27.5466,21.8624,771.57,21.397,17.08,8.2973
2913101,16969.0,50.1444,21.0148,699.28,3.0371,14.54,2.099
2913200,26309.0,81.4816,23.1062,804.43,9.3351,12.35,64.9393
2913309,6190.0,59.9192,22.0355,889.43,14.8066,9.86,4.1878
2913408,15527.0,56.0894,22.0133,811.64,9.938,16.41,44.4535
2913457,13151.0,34.1115,24.2339,726.44,3.1222,19.18,23.6842
2913507,21491.0,64.5433,20.9343,794.87,7.0591,22.63,60.1182
2913606,178649.0,90.5972,21.5658,1298.64,7.2809,8.57,65.3756
2913705,33790.0,48.683,24.0574,739.71,9.0757,19.1,35.1218
2913804,13709.0,26.2236,24.6043,518.63,19.2389,21.56,2.8523
2913903,40706.0,92.2419,20.7414,970.31,5.2473,14.43,78.6836
2914000,56876.0,58.9809,22.6721,765.59,8.9083,20.88,53.6315
2914109,9935.0,64.8314,21.1877,779.19,20.1209,12.28,43.4244
2914208,6101.0,55.4991,21.7669,772.34,9.0478,20.91,0.9128
2914307,10752.0,46.8843,24.1908,668.6,9.229,15.8,4.3702
2914406,23879.0,33.0123,25.0597,681.79,9.1,11.98,2.5657
2914505,28043.0,45.3161,21.9021,858.51,6.7801,13.7,1.3478
2914604,74507.0,95.1468,24.6044,1188.07,7.6165,7.62,28.9035
2914653,28165.0,85.2796,23.8452,910.41,5.1733,18.25,4.7713
2914703,65073.0,82.223,22.8267,1013.18,7.5271,11.01,70.5484
2914802,186708.0,98.3611,21.2246,1292.99,9.2832,7.69,84.0136
2914901,27704.0,63.637,24.5921,1013.93,3.3994,12.61,48.6134
2915007,13472.0,63.4798,23.3076,688.07,18.5129,20.26,21.9356
2915106,13803.0,76.5848,22.1256,682.87,5.1789,20.0,61.4359
2915205,15310.0,72.469,21.0059,934.69,8.4954,17.16,66.5319
2915304,6347.0,78.8562,20.1197,888.0,10.673,20.47,77.0576
2915353,12311.0,31.2079,22.7033,658.64,14.0021,16.54,6.409
2915403,6037.0,82.5576,22.7596,793.34,6.0482,16.69,79.0598
2915502,18781.0,82.9296,20.6539,829.36,11.8147,18.86,66.2666
2915601,59605.0,81.0502,22.4411,997.27,5.0266,14.33,75.1966
2915700,7051.0,76.5423,21.2878,782.5,8.9312,22.32,37.0254
2915809,24394.0,84.1969,22.4399,812.81,8.6279,18.63,80.2472
2915908,5914.0,60.7372,24.7886,658.79,4.9111,15.42,7.8782
2916005,17813.0,70.5159,19.2781,951.09,9.9268,17.52,68.5865
2916104,19789.0,100.0,21.2896,857.63,12.1597,7.0,52.2398
2916203,10341.0,80.1567,21.2842,833.82,11.7098,17.37,73.5128
2916302,9174.0,79.2675,21.3538,811.95,5.034,25.31,1.571
2916401,65897.0,97.0059,22.2104,982.63,5.2237,10.78,94.0269
2916500,31679.0,39.9634,23.817,662.46,8.2588,27.11,23.4635
2916609,10279.0,62.0586,22.1714,655.6,8.9407,21.0,82.926
2916708,8153.0,62.0508,21.2314,636.45,19.6011,20.45,52.7568
2916807,17052.0,86.0544,20.7542,823.97,5.6264,16.22,79.6178
2916856,15737.0,76.0628,23.8737,715.27,10.4331,15.01,1.9307
2916906,10999.0,79.2618,21.311,833.85,8.0378,18.06,39.7936
2917003,33872.0,38.4624,23.9313,702.63,11.8871,18.23,25.0269
2917102,16617.0,92.5859,20.804,900.14,6.3364,17.68,86.0709
2917201,17914.0,42.2463,22.0219,774.57,2.7846,20.12,6.9133
2917300,21902.0,73.943,22.1898,826.22,6.5079,14.61,47.5059
2917334,11118.0,70.948,25.0765,634.79,17.9405,18.9,44.1302
2917359,9275.0,38.5876,20.0863,648.51,3.647,17.8,32.5453
2917409,14436.0,37.8429,20.532,842.61,7.4547,18.86,16.517
2917508,82590.0,85.2077,22.4579,1083.02,7.036,11.01,58.9931
2917607,45964.0,82.247,23.1551,791.77,5.3405,18.83,45.6048
2917706,32703.0,72.027,21.7839,882.99,4.5729,15.42,59.6155
2917805,17659.0,40.7554,22.7646,627.54,6.5801,18.25,6.4263
2917904,9285.0,63.6187,25.0835,657.5,9.3261,14.69,2.4847
2918001,158813.0,92.5844,21.7715,1013.69,7.1242,10.94,83.3878
2918100,37626.0,52.4265,23.3615,764.11,8.5743,24.93,34.3068
2918209,13629.0,46.8853,22.0486,750.18,4.0701,17.85,31.5669
2918308,14355.0,71.2713,21.9366,770.22,4.7752,21.82,48.5647
2918357,24854.0,76.708,24.318,751.74,5.0138,13.46,1.903
2918407,237821.0,85.2124,25.2434,1047.97,6.5976,8.64,78.0941
2918456,9655.0,46.8255,20.9632,827.44,2.0828,25.74,35.1243
2918506,16354.0,61.7341,22.386,656.54,5.7581,18.76,0.8273
2918555,5888.0,73.6413,21.0088,788.28,6.8542,17.31,66.7788
2918605,7379.0,43.0546,17.997,757.64,11.4862,15.73,17.726
2918704,4075.0,59.1411,18.5767,794.63,1.7291,24.6,51.2789
2918753,14105.0,26.558,24.0766,635.69,15.4568,21.05,0.2515
2918803,21052.0,35.0086,22.3827,672.28,4.225,20.2,21.627
2918902,3845.0,63.0169,18.6736,939.41,2.0181,16.59,25.4374
2919009,3527.0,37.2271,20.8109,672.38,11.4061,19.56,29.3103
2919058,7494.0,64.3181,21.7107,772.77,3.447,18.2,0.5495
2919108,9015.0,24.9251,22.9839,697.73,18.0795,22.29,16.6401
2919157,25736.0,63.926,23.6128,703.21,5.5901,15.05,16.7908
2919207,203331.0,99.9744,21.3037,1879.69,8.9522,3.63,72.8268
2919306,10774.0,79.7104,24.2064,1042.72,3.6918,9.12,47.5121
2919405,11834.0,53.8956,19.6468,846.36,5.6965,15.32,1.0962
2919504,43903.0,54.2173,21.2491,884.92,2.8904,16.45,33.739
2919553,107909.0,97.1819,28.0255,1644.88,5.2534,4.24,65.2028
2919603,10454.0,63.4303,21.4846,673.31,8.2995,19.29,39.1909
2919702,21599.0,75.6748,21.8853,667.69,20.1107,22.69,83.3679
2919801,41859.0,46.702,23.0966,799.52,11.3047,18.99,27.0255
2919900,7256.0,36.9901,23.043,659.19,2.4575,20.57,35.5501
2919926,18504.0,100.0,21.6926,1046.58,18.7439,4.63,91.5547
2919959,6973.0,48.0568,20.6941,748.52,11.2607,23.12,38.3764
2920007,8731.0,80.4032,23.0443,859.88,5.685,15.9,73.18
2920106,17674.0,64.7278,21.7268,708.57,15.9688,18.99,48.0947
2920205,15398.0,55.1175,24.3733,586.1,11.1512,18.37,0.6028
2920304,8670.0,40.8189,21.7993,743.95,7.4504,19.21,12.2449
2920403,13860.0,55.1154,22.0491,672.33,13.9486,20.49,0.4767
2920452,13919.0,41.9283,24.9946,611.87,22.8777,10.93,0.308
2920502,27620.0,78.8559,22.5742,858.28,7.8344,16.86,2.4449
2920601,35859.0,59.5109,22.2678,649.73,6.4204,14.83,42.8704
2920700,24527.0,49.3456,24.8135,1029.95,2.7855,13.18,9.2424
2920809,9267.0,55.9189,22.8769,762.8,11.3197,18.85,0.4009
2920908,13544.0,82.2504,22.9031,677.4,8.003,22.65,57.3483
2921005,42566.0,81.9057,22.6401,894.54,8.297,8.72,47.7325
2921054,10330.0,38.4608,24.5789,731.93,9.6257,22.73,0.1858
2921104,22194.0,78.8186,20.7804,928.63,5.2188,18.25,48.7957
2921203,24661.0,60.399,20.4412,738.57,8.7372,15.0,44.0714
2921302,11071.0,81.6367,23.0151,752.9,7.4791,16.45,3.0858
2921401,15734.0,47.9281,22.6007,610.87,8.2526,20.5,18.49
2921450,10187.0,21.3409,22.1164,627.62,14.489,22.53,14.4722
2921500,47780.0,26.2537,22.4885,644.1,14.0466,26.85,4.1272
2921609,7996.0,66.6833,21.1356,615.4,7.8832,19.55,30.3326
2921708,33594.0,65.2706,22.1111,858.19,8.6043,15.7,40.0858
2921807,11143.0,53.3788,17.4818,704.83,9.6002,14.03,4.8425
2921906,12137.0,42.5723,22.7321,1009.75,3.0095,12.97,34.477
2922003,37977.0,81.2176,22.748,1134.46,4.1431,12.19,36.3337
2922052,13152.0,47.0651,26.247,619.03,4.9053,13.11,0.6219
2922102,17305.0,71.2453,21.9301,747.97,5.8093,15.56,23.9397
2922201,7190.0,53.5466,19.5271,816.8,5.2322,14.59,27.4269
2922250,10443.0,40.0172,25.6535,658.83,14.5833,17.19,9.5309
2922300,28707.0,66.7154,21.6289,936.11,12.6358,10.27,43.4491
2922409,20037.0,50.5814,21.8895,713.0,5.6361,15.89,46.9437
2922508,27060.0,80.595,21.541,829.76,5.4998,13.79,53.4497
2922607,12063.0,45.1049,22.0841,700.48,8.7081,20.69,21.4818
2922656,18523.0,35.3183,24.5155,571.72,14.3984,22.67,1.766
2922706,13715.0,49.3256,20.8822,828.75,8.0761,21.71,48.6486
2922730,7967.0,72.8882,20.1456,865.88,6.6146,15.55,69.5609
2922755,6501.0,48.8079,20.4892,776.2,1.8444,19.6,46.8971
2922805,7780.0,79.3316,24.6144,639.57,10.9284,19.18,2.3684
2922854,7538.0,65.455,24.1576,678.6,29.9399,17.77,2.4187
2922904,24236.0,45.8079,23.0979,676.56,7.4231,21.27,1.5763
2923001,39509.0,89.4353,23.2048,905.71,4.8186,12.74,19.1343
2923035,11162.0,39.8047,22.8275,637.13,7.6789,12.07,0.1317
2923050,10660.0,62.6642,23.5929,657.33,17.7533,18.69,65.1134
2923100,22633.0,50.7312,22.8251,659.41,11.2777,20.66,46.9076
2923209,20715.0,40.0676,21.9937,719.07,12.8047,11.86,5.9495
2923308,7716.0,45.2307,20.8528,721.96,9.711,16.85,12.0014
2923357,19243.0,60.448,23.4475,583.09,17.6429,22.91,15.6721
2923407,20078.0,49.8904,21.4613,776.26,7.3609,20.68,0.7825
2923506,10339.0,65.693,23.3195,932.17,6.3706,8.09,31.2361
2923605,20351.0,62.1198,21.0604,985.08,5.9104,16.61,27.832
2923704,29252.0,41.8809,22.7574,652.63,8.2753,18.02,1.0879
2923803,26604.0,40.8698,23.3536,777.04,9.7008,20.59,21.7094
2923902,9370.0,67.5774,22.7215,791.71,8.6621,18.85,64.1469
2924009,112870.0,87.3474,22.7979,1059.84,8.0561,10.74,82.4452
2924058,13243.0,52.8128,20.7279,757.86,8.8798,18.0,13.8171
2924108,6235.0,32.1251,22.7426,706.81,5.4236,14.15,5.0308
2924207,13954.0,35.6242,25.5267,609.45,9.2962,31.9,7.4836
2924306,20086.0,53.8086,21.4079,790.79,7.7445,16.48,3.4994
2924405,35357.0,36.9008,23.7124,514.71,8.4087,24.45,19.0716
2924504,14731.0,30.2084,20.3041,780.64,9.0207,18.75,0.3786
2924603,19083.0,72.8135,23.1096,693.36,11.1821,17.08,35.597
2924652,10325.0,63.1864,23.7094,819.37,10.7851,20.26,47.9529
2924678,10974.0,39.8578,25.6789,576.78,2.7342,20.88,30.0186
2924702,9152.0,55.7146,18.8702,716.89,15.8915,21.63,4.6097
2924801,17566.0,68.8204,21.3139,741.19,8.917,15.36,36.2061
2924900,8022.0,47.2451,20.6058,696.59,5.3214,23.55,0.8898
2925006,23334.0,67.1767,21.9851,768.89,8.9401,19.91,0.421
2925105,48293.0,77.3487,23.0924,793.11,11.7314,18.39,67.5541
2925204,32136.0,88.9252,21.4837,981.96,13.396,6.56,80.022
2925253,17938.0,70.1695,23.5032,629.55,18.4178,17.36,3.1419
2925303,168326.0,90.0152,25.4566,1293.05,4.1265,7.69,59.3635
2925402,10274.0,91.7754,22.8343,857.35,6.8758,14.81,76.1976
2925501,35003.0,66.3772,23.6465,985.7,3.7599,14.27,5.6146
2925600,15130.0,61.7118,21.2624,752.48,5.5675,14.43,1.7774
2925709,12621.0,40.5673,20.7353,670.52,22.333,23.64,18.6272
2925758,27734.0,56.0864,25.0054,813.19,5.9623,18.0,27.3772
2925808,25988.0,52.7667,22.8028,662.08,28.8345,15.92,33.5474
2925907,25272.0,35.1575,22.519,698.98,6.4443,27.54,8.2023
2925931,9461.0,51.7916,21.3931,666.94,7.0539,17.91,0.4709
2925956,19662.0,34.8439,23.1716,562.9,30.6032,23.43,20.0181
2926004,40586.0,66.1287,22.5373,802.97,8.3679,17.81,54.2476
2926103,13651.0,52.758,21.1853,765.41,4.8681,12.42,28.8187
2926202,21642.0,50.9056,22.0128,697.01,2.0729,20.41,0.7812
2926301,33386.0,74.7469,21.1346,934.18,7.9699,13.72,59.5505
2926400,30711.0,44.1894,22.5294,720.89,7.4608,19.87,0.7524
2926509,13841.0,40.8858,23.9578,643.57,14.0219,28.2,3.8246
2926608,54010.0,63.6197,23.5049,869.51,9.0437,16.6,23.5248
2926657,9740.0,44.0144,22.5462,677.52,3.8042,26.31,23.9722
2926707,13184.0,50.2503,18.9093,888.97,5.0123,15.97,29.1703
2926806,13146.0,45.8999,21.284,723.78,5.2402,20.69,24.2181
